	<TICKER>	<PER>	<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<VOL>	<OPENINT>
31	A.US	D	20000104	0	44.2559	44.7482	42.0636	43.2025	5246602.0829939	0
32	A.US	D	20000105	0	43.0401	43.2025	39.1797	40.525	6340559.0038584	0
33	A.US	D	20000106	0	40.0327	40.2818	37.7567	38.9753	2790542.6751454	0
34	A.US	D	20000107	0	38.3705	42.8379	38.3287	42.227	3104551.4300361	0
35	A.US	D	20000110	0	44.8279	45.2314	43.8921	44.788	2365545.2643397	0
36	A.US	D	20000111	0	44.788	44.788	43.1627	44.1761	2043532.5536115	0
37	A.US	D	20000112	0	44.1761	44.1761	41.6172	43.2823	1574367.8774756	0
38	A.US	D	20000113	0	44.4203	45.352	42.8767	43.9291	1248965.3268754	0
39	A.US	D	20000114	0	43.5225	45.071	43.5225	44.4203	1449991.4614268	0
40	A.US	D	20000118	0	44.5807	47.3491	44.2559	46.4492	2314139.7174829	0
41	A.US	D	20000119	0	46.7721	46.7721	45.352	45.4746	2890131.5143209	0
42	A.US	D	20000120	0	45.9639	46.0466	43.8513	44.2559	2210856.976422	0
43	A.US	D	20000121	0	44.9046	45.071	43.1627	44.6645	2112189.3548315	0
44	A.US	D	20000124	0	44.502	46.6535	44.1761	44.502	2307674.1348023	0
45	A.US	D	20000125	0	44.6645	45.2314	43.1627	43.9759	1270362.0603717	0
46	A.US	D	20000126	0	44.1363	44.9873	44.0995	44.3775	1125671.6927159	0
47	A.US	D	20000127	0	45.3949	45.7984	43.6909	44.4602	956349.29146101	0
48	A.US	D	20000128	0	45.1508	45.1508	43.8115	44.2141	1771853.6464057	0
49	A.US	D	20000131	0	43.8921	43.9291	42.0636	43.0013	1145527.0425403	0
50	A.US	D	20000201	0	43.0401	46.7721	43.0401	46.1274	1546193.4712454	0
51	A.US	D	20000202	0	46.6973	49.6958	46.49	49.6958	2141742.5769244	0
52	A.US	D	20000203	0	48.8478	50.51	47.9519	50.51	1959334.4705391	0
53	A.US	D	20000204	0	50.51	50.51	48.7223	49.5384	1261428.8589092	0
54	A.US	D	20000207	0	50.4701	51.9729	49.5384	51.649	1403043.4837564	0
55	A.US	D	20000208	0	52.4581	53.3979	50.8378	51.3221	1287907.3416984	0
56	A.US	D	20000209	0	50.4272	51.1198	49.1737	49.2135	1302371.8626915	0
57	A.US	D	20000210	0	50.0216	51.2006	48.9285	49.8234	1174618.6523356	0
58	A.US	D	20000211	0	49.6958	49.9001	48.5997	48.9723	827662.82146011	0
59	A.US	D	20000214	0	48.8897	49.9838	48.5997	49.659	922329.46863686	0
60	A.US	D	20000215	0	49.7367	53.922	49.7367	53.1935	2221473.0557605	0
61	A.US	D	20000216	0	51.9729	53.1935	51.5722	52.6215	1983813.971379	0
62	A.US	D	20000217	0	52.6215	63.0191	50.4272	63.0191	1040397.8522892	0
63	A.US	D	20000218	0	57.4975	62.2897	57.2065	60.9035	4470348.8224104	0
64	A.US	D	20000222	0	62.3664	63.2633	58.4711	59.4436	2453134.1907891	0
65	A.US	D	20000223	0	59.5204	65.2922	59.5204	64.3166	1860824.3992328	0
66	A.US	D	20000224	0	65.8631	74.9981	65.2922	69.3549	3255089.2212958	0
67	A.US	D	20000225	0	67.1666	74.0216	67.0859	70.2438	2255182.7955414	0
68	A.US	D	20000228	0	70.2438	70.9363	63.8292	65.613	1844663.9547987	0
69	A.US	D	20000229	0	65.902	69.4366	65.8183	67.4805	1054862.3732823	0
70	A.US	D	20000301	0	67.887	72.6085	67.7256	70.8905	1142756.3652501	0
71	A.US	D	20000302	0	71.4157	71.4575	66.5935	68.3972	1308382.8576096	0
72	A.US	D	20000303	0	68.176	72.6085	68.176	70.1641	1338704.7645284	0
73	A.US	D	20000306	0	73.4097	105.271	73.0898	103.268	6268832.4808596	0
74	A.US	D	20000307	0	101.345	104.633	85.1027	92.2486	8489997.4605869	0
75	A.US	D	20000308	0	94.8525	98.7419	90.9522	98.7419	4353514.7499015	0
76	A.US	D	20000309	0	95.5072	100.059	94.1989	99.4116	2768685.3328565	0
77	A.US	D	20000310	0	99.4116	100.637	90.9522	92.2486	2729895.8507928	0
78	A.US	D	20000313	0	84.4969	90.2666	84.1311	85.2721	2892138.5243102	0
79	A.US	D	20000314	0	86.4062	88.3563	77.2263	78.8556	3878961.2519443	0
80	A.US	D	20000315	0	83.2362	83.2362	73.5752	74.2218	3354065.9224246	0
81	A.US	D	20000316	0	75.3649	79.9109	72.76	76.7002	3049449.974284	0
82	A.US	D	20000317	0	77.5084	82.5058	76.74	78.6892	1721824.9084017	0
83	A.US	D	20000320	0	78.2398	78.9383	73.4097	73.904	1564204.3788896	0
84	A.US	D	20000321	0	71.9558	74.7091	68.7032	74.7091	2783768.0129264	0
85	A.US	D	20000322	0	73.7774	78.5686	70.8507	77.594	2166831.205296	0
86	A.US	D	20000323	0	77.4754	80.3992	76.0086	77.7594	2149132.3877051	0
87	A.US	D	20000324	0	77.1476	78.6095	75.5243	77.9618	1354863.2019525	0
88	A.US	D	20000327	0	76.7869	77.6339	73.5352	74.2218	932339.43095864	0
89	A.US	D	20000328	0	74.0614	79.2153	73.7356	77.3898	1533266.3199041	0
90	A.US	D	20000329	0	77.306	78.6095	71.4575	72.76	1376726.5652713	0
91	A.US	D	20000330	0	70.2926	73.0898	64.3923	68.2149	2239794.0464482	0
92	A.US	D	20000331	0	68.8626	68.8626	58.4711	67.5622	4110158.7676652	0
93	A.US	D	20000403	0	66.9185	67.0859	59.603	63.6658	2236096.1305429	0
94	A.US	D	20000404	0	63.6658	66.5129	53.2693	60.7451	3875574.4225873	0
95	A.US	D	20000405	0	60.2558	64.8866	58.5478	62.9803	2322296.2060796	0
96	A.US	D	20000406	0	63.912	68.2149	63.056	68.2149	1514026.1186414	0
97	A.US	D	20000407	0	69.8432	81.2044	69.5552	79.2572	3275874.8202504	0
98	A.US	D	20000410	0	79.2572	79.2572	68.455	69.598	3254790.1768074	0
99	A.US	D	20000411	0	65.613	68.1352	64.6813	65.5722	2087707.8469816	0
100	A.US	D	20000412	0	63.6658	64.477	53.922	55.8672	4791284.7722793	0
101	A.US	D	20000413	0	57.1697	63.0191	56.5219	58.4711	4114159.7420789	0
102	A.US	D	20000414	0	57.0062	58.1033	52.6215	53.7197	3151964.030519	0
103	A.US	D	20000417	0	52.0117	53.6749	47.4627	51.649	3036209.7293843	0
104	A.US	D	20000418	0	50.6714	57.1697	48.8029	56.5219	4138022.0873472	0
105	A.US	D	20000419	0	56.5219	58.4312	54.5728	56.6833	2668939.9469019	0
106	A.US	D	20000420	0	57.0909	59.603	56.7661	58.4312	1599915.1076298	0
107	A.US	D	20000424	0	56.5986	60.0126	55.2594	59.5204	1870216.2024779	0
108	A.US	D	20000425	0	61.4715	62.0834	58.4711	58.4711	1236803.8498451	0
109	A.US	D	20000426	0	61.7955	61.8423	59.5204	59.6898	1075177.3283944	0
110	A.US	D	20000427	0	57.8971	60.5817	57.8193	58.9554	2511781.0296872	0
111	A.US	D	20000428	0	58.4711	58.5089	56.481	57.5742	1959182.9412849	0
112	A.US	D	20000501	0	57.5742	62.5299	57.5742	61.9639	2087249.2451991	0
113	A.US	D	20000502	0	63.8292	67.6389	63.3011	65.4675	4689850.4874186	0
114	A.US	D	20000503	0	63.34	63.6658	58.2239	59.4436	2562577.4490122	0
115	A.US	D	20000504	0	59.4436	59.4436	57.3321	58.6315	1308382.8576096	0
116	A.US	D	20000505	0	58.5926	60.7052	58.2239	59.4058	1391040.5605151	0
117	A.US	D	20000508	0	59.6898	59.6898	54.9354	55.058	1187239.7346536	0
118	A.US	D	20000509	0	55.5433	56.196	51.0361	52.0964	1892222.0635059	0
119	A.US	D	20000510	0	51.3221	51.7705	49.2135	50.0216	1763235.5455115	0
120	A.US	D	20000511	0	50.3496	51.5722	49.3739	49.7367	1851896.2152953	0
121	A.US	D	20000512	0	54.5728	63.6658	53.4357	58.8338	14936764.422566	0
122	A.US	D	20000515	0	58.4711	59.1188	55.3002	57.2911	4891798.84306	0
123	A.US	D	20000516	0	58.5478	62.9803	57.1697	57.4975	6353948.7710022	0
124	A.US	D	20000517	0	54.0824	54.4073	49.9001	50.6714	13708893.774183	0
125	A.US	D	20000518	0	50.6714	51.2803	46.1274	46.1274	6775254.2869325	0
126	A.US	D	20000519	0	47.2215	48.5259	42.9575	43.2823	5792736.5957256	0
127	A.US	D	20000522	0	43.5225	44.1761	38.9365	40.525	8610985.0402687	0
128	A.US	D	20000523	0	40.24	41.094	36.7462	37.6819	5741635.1108822	0
129	A.US	D	20000524	0	37.5175	38.9365	35.084	38.3287	8761370.2987692	0
130	A.US	D	20000525	0	38.4941	44.6645	37.8434	44.6645	8453975.6452983	0
131	A.US	D	20000526	0	43.5225	44.502	41.7776	42.227	5457176.5675694	0
132	A.US	D	20000530	0	43.0013	49.659	42.9176	48.9723	5878315.5016706	0
133	A.US	D	20000531	0	48.0755	50.798	47.2613	47.8283	4853778.0458222	0
134	A.US	D	20000601	0	48.3615	49.5762	47.2613	47.4218	4347205.7140001	0
135	A.US	D	20000602	0	47.7507	53.2693	47.7507	53.1099	18812953.993714	0
136	A.US	D	20000605	0	52.6215	54.4073	49.6958	51.3221	11718619.237648	0
137	A.US	D	20000606	0	48.8478	49.0471	44.8658	46.1274	13411656.598268	0
138	A.US	D	20000607	0	45.4746	46.9385	42.5539	43.5225	12576606.976543	0
139	A.US	D	20000608	0	43.5225	45.352	43.4059	44.9046	10538462.241247	0
140	A.US	D	20000609	0	45.3142	47.3012	45.3142	46.0466	10206900.17699	0
141	A.US	D	20000612	0	47.1826	47.1826	42.3924	42.8767	6248358.9719585	0
142	A.US	D	20000613	0	41.9041	46.6156	41.9041	44.8658	8498307.4854476	0
143	A.US	D	20000614	0	45.9639	46.4492	43.5225	44.0157	6177863.7495883	0
144	A.US	D	20000615	0	44.1363	44.1363	42.1014	42.8379	7484695.1884761	0
145	A.US	D	20000616	0	43.0013	43.2415	40.2818	40.6834	7143289.7437259	0
146	A.US	D	20000620	0	44.788	49.2962	44.4203	47.8283	12902319.610186	0
147	A.US	D	20000621	0	47.6719	51.9359	47.6271	50.9972	9884887.4662615	0
148	A.US	D	20000622	0	51.8084	51.8473	48.3217	49.2135	7414202.9766208	0
149	A.US	D	20000623	0	48.0347	50.3496	47.9967	48.8029	4370603.4364557	0
150	A.US	D	20000626	0	48.7223	49.5762	48.1133	48.8029	4210830.3887301	0
151	A.US	D	20000627	0	48.6445	49.9001	48.1523	49.0112	4525454.2921825	0
152	A.US	D	20000628	0	51.1617	52.0964	50.51	51.649	10895105.909341	0
153	A.US	D	20000629	0	51.8951	51.9359	48.7223	49.2962	9535932.6534366	0
154	A.US	D	20000630	0	49.8234	51.649	47.8553	47.9131	9116944.230539	0
155	A.US	D	20000703	0	48.0755	48.1951	46.6156	47.8752	3518615.6539249	0
156	A.US	D	20000705	0	46.8518	47.2215	45.2314	45.643	5945582.4484731	0
157	A.US	D	20000706	0	45.4746	45.7616	44.3775	44.9046	4625970.3699732	0
158	A.US	D	20000707	0	45.4746	45.7616	43.3699	43.8513	6597774.3935759	0
159	A.US	D	20000710	0	44.0157	45.643	43.9291	44.502	5904639.4446907	0
160	A.US	D	20000711	0	44.1761	44.5409	42.9575	43.7317	4598722.198853	0
161	A.US	D	20000712	0	45.1109	45.8772	44.2141	44.8279	4175730.7945316	0
162	A.US	D	20000713	0	44.8279	47.1029	44.6645	46.1274	6430760.0538088	0
163	A.US	D	20000714	0	46.4492	50.8378	46.4492	50.0636	8371934.0944595	0
164	A.US	D	20000717	0	49.948	52.5807	49.5384	50.8378	6789259.202638	0
165	A.US	D	20000718	0	50.6714	50.6714	48.0755	49.7785	4031503.0426784	0
166	A.US	D	20000719	0	49.3739	49.4128	47.2613	48.1133	3896661.0730402	0
167	A.US	D	20000720	0	47.9967	49.5762	35.084	35.084	3910510.4454715	0
168	A.US	D	20000721	0	33.4567	33.4567	30.0477	31.2226	40124610.336521	0
169	A.US	D	20000724	0	32.4842	32.6047	31.0213	32.1572	15400547.301415	0
170	A.US	D	20000725	0	31.8732	32.1572	29.0731	29.0731	10058971.498716	0
171	A.US	D	20000726	0	29.8463	30.2879	27.8106	27.9371	12535815.502014	0
172	A.US	D	20000727	0	28.7482	29.1957	26.2311	26.4752	10844930.659608	0
173	A.US	D	20000728	0	27.124	27.2096	25.6651	26.801	10588790.02374	0
174	A.US	D	20000731	0	26.6745	27.411	26.0637	26.4752	8866964.1118329	0
175	A.US	D	20000801	0	26.4363	26.7622	25.6651	26.3108	6530351.9034994	0
176	A.US	D	20000802	0	26.0637	26.7622	25.6651	26.0637	7430825.0333524	0
177	A.US	D	20000803	0	25.4129	26.6356	25.0521	26.6356	9460351.6677534	0
178	A.US	D	20000804	0	26.3108	26.9196	25.7378	26.0278	5673135.8599464	0
179	A.US	D	20000807	0	26.3895	26.801	25.2973	25.8215	6122753.2622912	0
180	A.US	D	20000808	0	25.7827	25.7827	24.8121	25.2147	5633112.0667392	0
181	A.US	D	20000809	0	25.1747	25.9082	25.0123	25.5385	5153471.8019639	0
182	A.US	D	20000810	0	25.3741	25.8613	25.1349	25.3342	3439343.7768713	0
183	A.US	D	20000811	0	25.8215	26.5121	25.2973	26.3895	3777980.5513411	0
184	A.US	D	20000814	0	27.2844	28.3008	26.9585	28.26	6095507.0981811	0
185	A.US	D	20000815	0	28.4204	28.7482	27.6102	27.6102	4940903.352964	0
186	A.US	D	20000816	0	27.7706	28.26	27.0382	28.26	3458736.5108932	0
187	A.US	D	20000817	0	28.0148	30.6984	28.0148	30.2101	10495666.767245	0
188	A.US	D	20000818	0	37.5175	37.7567	35.7716	36.6266	19580743.693173	0
189	A.US	D	20000821	0	37.8434	39.3043	37.2315	39.3043	9442808.3934367	0
190	A.US	D	20000822	0	39.2265	39.3043	38.3705	39.3043	5473955.1710803	0
191	A.US	D	20000823	0	38.9007	39.3451	38.5299	39.3043	3593427.9547822	0
192	A.US	D	20000824	0	39.2265	39.4288	38.4093	38.8189	3337290.3294288	0
193	A.US	D	20000825	0	38.7821	39.0173	37.7188	38.0088	2691103.358214	0
194	A.US	D	20000828	0	37.8812	38.2519	37.1926	38.0825	4083681.288381	0
195	A.US	D	20000829	0	38.0825	41.5782	38.0088	40.9286	6616244.9065078	0
196	A.US	D	20000830	0	41.1308	41.5384	39.5513	39.8743	3809384.2366442	0
197	A.US	D	20000831	0	40.0327	40.3556	38.8189	39.6311	3831549.6549663	0
198	A.US	D	20000901	0	39.4288	40.7302	39.0561	40.2021	3455349.6815362	0
199	A.US	D	20000905	0	40.0785	40.6047	39.7915	40.1553	2251643.4334251	0
200	A.US	D	20000906	0	40.0785	40.525	38.8578	38.9753	2461295.6969106	0
201	A.US	D	20000907	0	38.9753	40.3556	38.4941	40.2021	2337536.4364336	0
202	A.US	D	20000908	0	39.3451	39.6669	38.4093	38.4941	2219477.0843261	0
203	A.US	D	20000911	0	38.3287	38.3287	36.3824	36.8688	3279871.780644	0
204	A.US	D	20000912	0	36.257	37.6012	35.7318	35.7318	3116253.3017788	0
205	A.US	D	20000913	0	36.8688	36.8688	34.7961	35.7318	3879269.3279777	0
206	A.US	D	20000914	0	36.1364	37.1926	36.0975	36.218	3929753.6572492	0
207	A.US	D	20000915	0	36.1782	38.2031	36.1364	37.0292	4154022.974487	0
208	A.US	D	20000918	0	37.111	37.4766	34.1055	35.084	5208733.8185151	0
209	A.US	D	20000919	0	34.7961	35.084	33.7826	35.0013	3521232.794951	0
210	A.US	D	20000920	0	34.7961	35.0013	33.6182	34.1055	2166985.7450652	0
211	A.US	D	20000921	0	34.1861	34.1861	30.535	31.1847	3225847.0857513	0
212	A.US	D	20000922	0	31.2226	32.4842	31.106	32.4842	3793380.3389892	0
213	A.US	D	20000925	0	32.6456	33.7407	31.3053	31.384	2629843.3923097	0
214	A.US	D	20000926	0	31.5096	32.0368	29.3123	29.3571	3358377.9833867	0
215	A.US	D	20000927	0	30.0059	30.3715	28.8329	29.8833	4312571.7461191	0
216	A.US	D	20000928	0	29.9221	31.4707	29.9221	31.1518	4651522.6176523	0
217	A.US	D	20000929	0	31.384	32.3168	31.0601	31.7946	4049049.3275101	0
218	A.US	D	20001002	0	31.9132	33.38	31.9132	32.8508	3312202.7045622	0
219	A.US	D	20001003	0	33.1309	36.0566	32.6814	34.5081	6117520.987249	0
220	A.US	D	20001004	0	34.3545	38.0825	34.1055	37.6012	6090118.2763597	0
221	A.US	D	20001005	0	37.6421	37.6421	35.4866	35.8115	4402928.3393438	0
222	A.US	D	20001006	0	36.257	36.3426	33.2574	33.9081	3073922.4505889	0
223	A.US	D	20001009	0	33.8603	33.8603	32.5598	32.9306	2380016.8098677	0
224	A.US	D	20001010	0	33.5365	34.3925	31.4308	32.1962	3402708.8200311	0
225	A.US	D	20001011	0	31.1847	31.384	29.1109	29.7627	6086429.3919993	0
226	A.US	D	20001012	0	30.4114	30.6107	28.1364	29.0731	4598722.198853	0
227	A.US	D	20001013	0	28.26	29.2714	27.8106	28.8329	5588316.6072823	0
228	A.US	D	20001016	0	29.1558	31.6322	28.9495	30.1683	4577320.4478317	0
229	A.US	D	20001017	0	30.2509	30.2879	27.685	28.1364	3174591.0611387	0
230	A.US	D	20001018	0	26.3506	27.5724	25.4987	26.5569	6207565.4904203	0
231	A.US	D	20001019	0	27.6102	29.1957	27.4886	28.4204	5064661.6099361	0
232	A.US	D	20001020	0	28.4204	30.9814	28.3805	30.2509	5123919.5833761	0
233	A.US	D	20001023	0	30.2509	33.7029	29.5594	33.1707	5543989.7846579	0
234	A.US	D	20001024	0	33.1707	33.2963	30.8598	31.2226	3981474.3046743	0
235	A.US	D	20001025	0	29.1558	29.4359	27.4508	27.685	5800891.0773122	0
236	A.US	D	20001026	0	27.685	28.9495	27.2844	28.5858	7023691.0149568	0
237	A.US	D	20001027	0	29.8095	30.6984	29.1957	29.7219	4984617.0340366	0
238	A.US	D	20001030	0	29.1109	29.8833	28.4204	29.5594	2994338.483482	0
239	A.US	D	20001031	0	29.6371	30.9376	29.6371	30.0845	4308419.2424512	0
240	A.US	D	20001101	0	29.8833	30.7353	29.5983	30.4114	3741502.14128	0
241	A.US	D	20001102	0	30.6107	31.6322	30.4573	31.2644	3779678.4817921	0
242	A.US	D	20001103	0	30.9376	30.9814	29.7627	30.4114	2616912.2269483	0
243	A.US	D	20001106	0	30.4951	30.4951	29.8095	30.1294	2604907.2966972	0
244	A.US	D	20001107	0	29.6371	30.0845	29.5983	29.8463	2412959.8718326	0
245	A.US	D	20001108	0	29.8463	30.6984	28.546	28.8329	2627534.3273169	0
246	A.US	D	20001109	0	28.9884	28.9884	26.9994	28.3008	4368291.360948	0
247	A.US	D	20001110	0	27.2844	27.7706	25.5385	25.6252	5461329.0712374	0
248	A.US	D	20001113	0	25.4577	26.4752	24.7263	25.5385	6581301.8590886	0
249	A.US	D	20001114	0	26.2311	27.978	26.1483	27.685	4352590.5218015	0
250	A.US	D	20001115	0	27.7706	28.6655	27.4508	28.1832	2653395.6545345	0
251	A.US	D	20001116	0	27.8972	28.3805	26.801	27.0382	3054219.6335236	0
252	A.US	D	20001117	0	28.5858	30.8598	28.4592	30.7801	8663166.2964862	0
253	A.US	D	20001120	0	30.4573	30.4951	28.4592	28.9884	4559472.1079966	0
254	A.US	D	20001121	0	31.5863	32.81	30.0845	31.5863	11121376.215538	0
255	A.US	D	20001122	0	31.5863	31.8344	29.5594	31.1847	4039194.9084625	0
256	A.US	D	20001124	0	31.7527	33.4567	31.6322	33.092	1923012.6072572	0
257	A.US	D	20001127	0	33.092	33.7407	32.4842	32.81	3298193.7748366	0
258	A.US	D	20001128	0	32.81	34.2699	32.7702	32.9306	3897889.3631537	0
259	A.US	D	20001129	0	33.5365	35.084	33.1707	35.0013	4828232.8226779	0
260	A.US	D	20001130	0	34.4313	34.5559	32.8867	33.9081	5464098.7450227	0
261	A.US	D	20001201	0	34.3925	35.5285	34.2699	34.4313	3995327.6911257	0
262	A.US	D	20001204	0	33.8225	34.4711	32.81	33.1309	3187671.7487442	0
263	A.US	D	20001205	0	34.2699	36.1782	34.1473	35.7716	6025320.9553491	0
264	A.US	D	20001206	0	35.8922	36.9904	33.7826	33.7826	4808220.9260743	0
265	A.US	D	20001207	0	34.1055	35.655	33.38	35.084	3369155.6270295	0
266	A.US	D	20001208	0	36.6266	38.9007	36.4622	38.6147	4855626.5020223	0
267	A.US	D	20001211	0	38.0825	38.5299	37.0292	37.5175	3502761.2785141	0
268	A.US	D	20001212	0	37.9271	38.1283	37.0292	37.1926	2349844.4251931	0
269	A.US	D	20001213	0	38.4093	38.5738	37.5554	37.8025	4509445.3770026	0
270	A.US	D	20001214	0	37.8434	38.7353	37.7188	38.4941	4675991.0799372	0
271	A.US	D	20001215	0	38.4941	38.7821	35.4059	36.9514	6662421.1888373	0
272	A.US	D	20001218	0	36.9514	37.8434	36.5808	37.0292	3747353.5789039	0
273	A.US	D	20001219	0	37.0292	38.9007	36.9066	37.071	3609895.4717446	0
274	A.US	D	20001220	0	35.4866	35.5285	32.8508	34.1055	5173484.7020726	0
275	A.US	D	20001221	0	34.1055	34.9764	32.4054	33.38	4430326.0327082	0
276	A.US	D	20001222	0	33.2106	36.218	33.1707	35.5285	2817325.219948	0
277	A.US	D	20001226	0	35.5673	35.8573	34.4313	34.7571	1738604.5154175	0
278	A.US	D	20001227	0	34.7961	36.3824	34.7961	36.3426	4127240.4296845	0
279	A.US	D	20001228	0	36.1364	36.6266	35.3282	35.9291	1941480.109674	0
280	A.US	D	20001229	0	35.9769	36.6634	34.8359	35.5673	2278424.9747228	0
281	A.US	D	20010102	0	35.0013	35.0013	31.8732	33.0522	2490226.7459068	0
282	A.US	D	20010103	0	31.9132	36.7044	30.8967	36.4622	4957679.9494648	0
283	A.US	D	20010104	0	36.9514	38.7821	35.9291	37.8434	4842851.8834402	0
284	A.US	D	20010105	0	37.1926	37.8434	34.7571	35.7716	3608200.5518086	0
285	A.US	D	20010108	0	35.2445	36.218	33.9829	34.5927	2503009.3925289	0
286	A.US	D	20010109	0	34.7571	35.6949	33.658	34.4313	2724198.9529381	0
287	A.US	D	20010110	0	34.1055	36.0975	34.0287	35.9291	2649081.5865624	0
288	A.US	D	20010111	0	36.3028	37.4766	34.8777	37.3949	3872491.6552436	0
289	A.US	D	20010112	0	37.3949	37.6819	36.1782	36.4622	2806860.6698636	0
290	A.US	D	20010116	0	36.542	37.8434	35.9291	37.8025	2863813.5923309	0
291	A.US	D	20010117	0	38.2908	41.0541	38.2908	40.24	9230232.9199017	0
292	A.US	D	20010118	0	40.24	44.1761	39.2265	43.8921	7683726.355098	0
293	A.US	D	20010119	0	43.8513	43.8513	41.942	42.5937	6810193.3203317	0
294	A.US	D	20010122	0	42.6326	42.6326	39.8743	40.7661	3107632.1903697	0
295	A.US	D	20010123	0	40.7302	41.5782	39.953	40.7661	3377929.2711978	0
296	A.US	D	20010124	0	40.9286	41.1756	37.6819	37.6819	5817823.2170872	0
297	A.US	D	20010125	0	36.83	37.2764	35.084	35.8922	4717246.1737729	0
298	A.US	D	20010126	0	35.2823	36.1782	34.2301	35.4866	4106771.9383082	0
299	A.US	D	20010129	0	36.0566	36.7044	35.084	35.3521	3359609.2840152	0
300	A.US	D	20010130	0	35.955	35.955	35.4059	35.5673	2630922.1601789	0
301	A.US	D	20010131	0	35.7318	36.218	34.6267	35.4408	2813783.8508218	0
302	A.US	D	20010201	0	34.6944	35.1149	33.9461	34.9505	3843247.5126891	0
303	A.US	D	20010202	0	34.9963	35.5604	33.7826	33.9141	3326207.6202677	0
304	A.US	D	20010205	0	34.8229	35.0432	31.1847	31.966	4072755.1259991	0
305	A.US	D	20010206	0	32.0926	34.1055	32.0926	33.111	3571106.9931858	0
306	A.US	D	20010207	0	32.7432	33.1966	31.933	32.5738	1953794.1194635	0
307	A.US	D	20010208	0	32.6456	35.5604	32.6456	35.2205	4546389.4133812	0
308	A.US	D	20010209	0	35.2265	35.5484	33.7955	34.1055	2690644.7564314	0
309	A.US	D	20010212	0	33.9759	34.4243	32.7084	33.2106	3318975.3597712	0
310	A.US	D	20010213	0	33.1309	33.5215	30.7652	30.7721	4833305.540426	0
311	A.US	D	20010214	0	31.3471	31.8344	31.0352	31.1847	4737105.5376174	0
312	A.US	D	20010215	0	32.2878	35.7318	32.216	34.9834	4354443.9955265	0
313	A.US	D	20010216	0	32.4842	32.81	31.6062	32.4842	5510891.1794188	0
314	A.US	D	20010220	0	31.966	32.1244	27.9371	28.5858	6989204.5623101	0
315	A.US	D	20010221	0	27.2844	27.4508	25.4647	26.1135	10309877.852533	0
316	A.US	D	20010222	0	25.954	26.3775	25.0123	25.3811	7399111.2650061	0
317	A.US	D	20010223	0	25.3871	25.5803	23.096	24.8837	5955126.7844773	0
318	A.US	D	20010226	0	24.4852	25.1747	24.2341	24.8837	4098304.3631632	0
